CGGTTS  GENERIC DATA FORMAT VERSION = 2E
REV DATE = 2021-08-06
RCVR = ZED-F9T  ubx_s2 Ver. 2024-01-22
CH = 184
IMS = 99999
LAB = BBPPT
X = -1841427.00 m
Y =  6065411.00 m
Z =  -706844.00 m
FRAME = ITRF
COMMENTS =  Ext 1PPS OK
INT DLY =    0.0 ns
CAB DLY =  400.0 ns
REF DLY =    0.0 ns
REF = EXTERNAL
CKSUM = 32
SAT CL  MJD  STTIME TRKL ELV AZTH   REFSV      SRSV     REFSYS    SRSYS  DSG IOE MDTR SMDT MDIO SMDI FR HC FRC CK     TM2      STM2   MSEC    CLKB rcvTow   VLOS   ResPR      SRPR 
J07 FF 60377 133000  780 653  732 +2147483647    +15 +2147483647    +14   15  81   86   +0  142  -11  0  0 L1C 95 -4375140138    +78    -3 +907240    998     -3          +0     +0
R05 FF 60377 133000  780 192  125 +2147483647   -449 +2147483647   -442   32  54  237  +93  291  +27  1  0 L1C FD -4375140138    +78    -3 +907240    998      0        +564   +371
R06 FF 60377 133000  780 643 2990 +2147483647   -317 +2147483647   -329   23  54   87   +4  144   -4 -4  0 L1C EE -4375140138    +78    -3 +907240    998      0        -161   +891
R07 FF 60377 133000  780 340 2238 +2147483647   +199 +2147483647   +201   36  54  140  -22  220  -40  5  0 L1C F8 -4375140138    +78    -3 +907240    998      0          +0     +0
R09 FF 60377 133000  780 211 1990 +2147483647    +23 +2147483647    +27   39  54  215  +13  273  -18 -2  0 L1C EE -4375140138    +78    -3 +907240    998      0          +0     +0
R19 FF 60377 133000  780 303  880 +2147483647    +35 +2147483647    +23   17  54  154   -7  208  -25  3  0 L1C C0 -4375140138    +78    -3 +907240    998      0          +0     +0
R20 FF 60377 133000  780 226  175 +2147483647   +361 +2147483647   +343   46  54  203  -54  268  -60  2  0 L1C F3 -4375140138    +78    -3 +907240    998      0          +0     +0
G05 FF 60377 134600  780 219 3493 +2147483647     -5 +2147483647    -39   29  20  208  +32  276   -3  0  0 L1C BE -4375139942    -57    -3 +998290    998  -4545        +269   +136
G06 FF 60377 134600  780 155  843 +2147483647   +320 +2147483647   +168   36  31  289  -12  248  -31  0  0 L1C F2 -4375139942    -57    -3 +998290    998   3513         +67    -74
G11 FF 60377 134600  780 238  486 +2147483647   +374 +2147483647   +253   21 137  193  -17  232  -35  0  0 L1C 04 -4375139942    -57    -3 +998290    998  27154         +33   -159
G12 FF 60377 134600  780 407 2369 +2147483647    -19 +2147483647    -37   14  26  120   +3  188  -12  0  0 L1C C8 -4375139942    -57    -3 +998290    998  -1245        -383   +131
G13 FF 60377 134600  780 638  463 +2147483647     -5 +2147483647    +11   39  60   87   +5  133   -4  0  0 L1C 83 -4375139942    -57    -3 +998290    998  -8498       -1057    +86
G15 FF 60377 134600  780 728 2631 +2147483647   -141 +2147483647   -107   30  24   82   -1  130  -12  0  0 L1C C9 -4375139942    -57    -3 +998290    998   1712        -926   +202
G19 FF 60377 134600  780 226 1391 +2147483647   -299 +2147483647   -245   21  96  203  +50  224   +1  0  0 L1C EF -4375139942    -57    -3 +998290    998  -5967        +404   +344
G24 FF 60377 134600  780 325 1901 +2147483647   +251 +2147483647   +229   38  87  145  -17  205  -36  0  0 L1C 05 -4375139942    -57    -3 +998290    998   6689        +140   -135
G25 FF 60377 134600  780 220 2674 +2147483647    +63 +2147483647    +96   22  35  207  -11  294  -33  0  0 L1C DB -4375139942    -57    -3 +998290    998    770         +20     -1
E02 FF 60377 134600  780 408 1984 +2147483647    -11 +2147483647    +21   37 480  119   +8  179   -6  0  0 *E1 B0 -4375139942    -57    -3 +998290    998  -2417         -38    -54
E03 FF 60377 134600  780 861    0 +2147483647    -43 +2147483647    -69   73 480   78   +1  125  -10  0  0 *E1 70 -4375139942    -57    -3 +998290    998   2120        -895   +116
E05 FF 60377 134600  780 323  334 +2147483647   -202 +2147483647   -165   26 480  146  +22  204   +3  0  0 *E1 BA -4375139942    -57    -3 +998290    998  -4527        -157   +314
E08 FF 60377 134600  780 388 2166 +2147483647   +252 +2147483647   +193   14 480  124  -14  190  -33  0  0 *E1 F4 -4375139942    -57    -3 +998290    998   4010         -26    -46
E18 FF 60377 134600  780 445 1284 +2147483647   -334 +2147483647   -176   21 478  111  +13  159   +0  0  0 *E1 E0 -4375139942    -57    -3 +998290    998 -18561          +0     +0
E25 FF 60377 134600  780 151 1489 +2147483647   -163 +2147483647   -157   27 478  298  +55  255  -15  0  0 *E1 0F -4375139942    -57    -3 +998290    998  13078       +1079   +327
E30 FF 60377 134600  780 289 2632 +2147483647   +380 +2147483647     -8   25 480  161   +0  247  -20  0  0 *E1 B7 -4375139942    -57    -3 +998290    998     19          +0     +0
E34 FF 60377 134600  780 218  123 +2147483647   +235 +2147483647   +214   51 480  209  -28  263  -44  0  0 *E1 DA -4375139942    -57    -3 +998290    998  21063        +207   +825
C01 FF 60377 134600  780 456  791 +2147483647    +35 +2147483647    +48   24  13  109   +0  161  -14  0  0 B1i C5 -4375139942    -57    -3 +998290    998   -146          +0     +0
C02 FF 60377 134600  780 621 2865 +2147483647   +195 +2147483647   +534   48  13   88   +0  144  -12  0  0 B1i F6 -4375139942    -57    -3 +998290    998   -170        -266    -27
C03 FF 60377 134600  780 799  252 +2147483647   -880 +2147483647   -530   28  13   79   +0  128  -11  0  0 B1i EB -4375139942    -57    -3 +998290    998     32        -350  +1563
C04 FF 60377 134600  780 288  833 +2147483647   +404 +2147483647    +46   25  13  161   +0  206  -20  0  0 B1i D2 -4375139942    -57    -3 +998290    998    -70        +131    +10
C05 FF 60377 134600  780 345 2759 +2147483647   +683 +2147483647    +54   25  13  138   +0  224  -17  0  0 B1i F8 -4375139942    -57    -3 +998290    998    -16         +13    -32
C06 FF 60377 134600  780 505 1579 +2147483647   -117 +2147483647   +144   28  13  101   -4  153  -19  0  0 B1i 02 -4375139942    -57    -3 +998290    998  20390        -162    -87
C07 FF 60377 134600  780 774 2115 +2147483647   +883 +2147483647   +257   42  13   80   +1  129  -10  0  0 B1i F2 -4375139942    -57    -3 +998290    998   -771          +0     +0
C08 FF 60377 134600  780 166 3526 +2147483647   +530 +2147483647   +224   34  13  269  +22  317  -17  0  0 B1i 17 -4375139942    -57    -3 +998290    998  -3921        +948   -165
C09 FF 60377 134600  780 445 1743 +2147483647   +553 +2147483647    +22   24  13  111   -5  168  -21  0  0 B1i EB -4375139942    -57    -3 +998290    998  17301         +89    +35
C10 FF 60377 134600  780 727 2707 +2147483647   +159 +2147483647    -20   24  13   82   +1  133  -10  0  0 B1i D0 -4375139942    -57    -3 +998290    998  -4146          +0     +0
C13 FF 60377 134600  780 199 3381 +2147483647    -79 +2147483647    -43   27  13  227  +20  303  -11  0  0 B1i F2 -4375139942    -57    -3 +998290    998  -1759        +761   +101
C16 FF 60377 134600  780 512 1465 +2147483647   +384 +2147483647   +159   27  13  100   -4  151  -19  0  0 B1i 01 -4375139942    -57    -3 +998290    998  20935        -212   -102
C22 FF 60377 134600  780 478 3379 +2147483647   +296 +2147483647   +433   52  13  105  +10  170   +2  0  0 B1i 01 -4375139942    -57    -3 +998290    998  -3879        -144   -382
J02 FF 60377 134600  780 402 1461 +2147483647   +188 +2147483647    +17   25  85  121   +5  171  -11  0  0 L1C CF -4375139942    -57    -3 +998290    998  -4235        -171    +78
J03 FF 60377 134600  780 455  511 +2147483647    +53 +2147483647   +114   29  85  109   -4  161  -20  0  0 L1C C2 -4375139942    -57    -3 +998290    998   3645        -663    -19
J04 FF 60377 134600  780 397  318 +2147483647   -103 +2147483647    +23   25  85  122   +2  180  -13  0  0 L1C C0 -4375139942    -57    -3 +998290    998  -1891          +0     +0
J07 FF 60377 134600  780 653  732 +2147483647    +64 +2147483647    +65   24  85   86   +0  131  -11  0  0 L1C A8 -4375139942    -57    -3 +998290    998     -3          +0     +0
R06 FF 60377 134600  780 581 3150 +2147483647   +378 +2147483647   +368   60  56   92   +7  142   +0 -4  0 L1C EB -4375139942    -57    -3 +998290    998      0        -137   +311
R07 FF 60377 134600  780 391 2328 +2147483647   +254 +2147483647   +254   44  56  124  -13  187  -29  5  0 L1C 1B -4375139942    -57    -3 +998290    998      0          +0     +0
R09 FF 60377 134600  780 199 1908 +2147483647   -130 +2147483647   -112   54  56  227  +10  254  -22 -2  0 L1C 1A -4375139942    -57    -3 +998290    998      0          +0     +0
R19 FF 60377 134600  780 313  986 +2147483647    -27 +2147483647    -37   27  56  150   -1  187  -19  3  0 L1C DB -4375139942    -57    -3 +998290    998      0          +0     +0
R20 FF 60377 134600  780 289  236 +2147483647   +450 +2147483647   +450   34  56  161  -34  215  -50  2  0 L1C F6 -4375139942    -57    -3 +998290    998      0          +0     +0
G05 FF 60377 140200  780 187 3555 +2147483647    -29 +2147483647    -63   29  20  241  +38  271   -9  0  0 L1C D1 -4375139966     -9    -2  +86261    998 -15359        +410   +150
G06 FF 60377 140200  780 159  919 +2147483647   +173 +2147483647    +20   41  32  282   -3  220  -28  0  0 L1C BE -4375139966     -9    -2  +86261    998    238         +79    +36
G11 FF 60377 140200  780 259  563 +2147483647   +373 +2147483647   +252   21 137  178  -14  200  -31  0  0 L1C F1 -4375139966     -9    -2  +86261    998  23516        -115   -181
G12 FF 60377 140200  780 391 2273 +2147483647    -71 +2147483647    -85   38  26  123   +5  177  -12  0  0 L1C C7 -4375139966     -9    -2  +86261    998  -1533        -252   +161
G13 FF 60377 140200  780 569  362 +2147483647   -467 +2147483647   -454   32  27   93   +8  130   -2  0  0 L1C BD -4375139966     -9    -2  +86261    998  -3462        -780   +536
G15 FF 60377 140200  780 726 2920 +2147483647   +429 +2147483647   +456   26  24   82   +1  120   -9  0  0 L1C C5 -4375139966     -9    -2  +86261    998   -282        -980   -380
G19 FF 60377 140200  780 167 1423 +2147483647   -337 +2147483647   -279   19   6  269  +89  222   -4  0  0 L1C F1 -4375139966     -9    -2  +86261    998  -6449        +736   +361
G24 FF 60377 140200  780 369 1843 +2147483647   +305 +2147483647   +277   23  87  130  -15  173  -32  0  0 L1C 00 -4375139966     -9    -2  +86261    998  16088         -24   -220
G25 FF 60377 140200  780 230 2596 +2147483647    -44 +2147483647     -7   41  35  199   -7  265  -29  0  0 L1C C6 -4375139966     -9    -2  +86261    998    401         +35    +75
G29 FF 60377 140200  780 178 3290 +2147483647   +497 +2147483647   +498   23   3  254  -91  296  -75  0  0 L1C 0E -4375139966     -9    -2  +86261    998   6612        +404   -437
E02 FF 60377 140200  780 377 1922 +2147483647    -42 +2147483647    -10   26 480  127   +9  172   -8  0  0 *E1 A3 -4375139966     -9    -2  +86261    998  -7612         +53    +95
E03 FF 60377 140200  780 790 3593 +2147483647    -34 +2147483647    -63   32 481   80   +2  116   -9  0  0 *E1 96 -4375139966     -9    -2  +86261    998  -1231        -927   +167
E05 FF 60377 140200  780 271  307 +2147483647   -238 +2147483647   -202   23 481  171  +32  207   +2  0  0 *E1 B5 -4375139966     -9    -2  +86261    998  -4893         +94   +289
E08 FF 60377 140200  780 439 2210 +2147483647   +420 +2147483647   +359   28 481  113  -10  161  -27  0  0 *E1 E2 -4375139966     -9    -2  +86261    998   3460        -278   -275
E30 FF 60377 140200  780 288 2560 +2147483647   +373 +2147483647    -17   33 481  162   +1  228  -19  0  0 *E1 CA -4375139966     -9    -2  +86261    998   -264          +0     +0
E34 FF 60377 140200  780 250  171 +2147483647   +174 +2147483647   +153   33 480  183  -24  223  -40  0  0 *E1 CB -4375139966     -9    -2  +86261    998  24607        +252    -70
C01 FF 60377 140200  780 456  791 +2147483647    +67 +2147483647    +83   22  13  109   +0  147  -15  0  0 B1i C5 -4375139966     -9    -2  +86261    998   -144          +0     +0
C02 FF 60377 140200  780 621 2868 +2147483647   -249 +2147483647    +98   28  13   88   +0  133  -12  0  0 B1i E5 -4375139966     -9    -2  +86261    998   -143        -709    -77
C03 FF 60377 140200  780 798  250 +2147483647   -222 +2147483647   +135   30  13   79   +0  118  -11  0  0 B1i CE -4375139966     -9    -2  +86261    998     33          +0     +0
C04 FF 60377 140200  780 288  834 +2147483647   +420 +2147483647   +109   26  13  161   +0  187  -20  0  0 B1i E3 -4375139966     -9    -2  +86261    998    -78         +98    -54
C05 FF 60377 140200  780 344 2760 +2147483647   +697 +2147483647    +64   24  13  138   +0  207  -17  0  0 B1i EE -4375139966     -9    -2  +86261    998      1         +13     -3
C06 FF 60377 140200  780 534 1560 +2147483647   -109 +2147483647   +141   34  14   97   -4  135  -18  0  0 B1i EC -4375139966     -9    -2  +86261    998  20610         -24   +126
C07 FF 60377 140200  780 738 2086 +2147483647   +636 +2147483647    +11   22  14   81   +2  120   -9  0  0 B1i C2 -4375139966     -9    -2  +86261    998   -976          +0     +0
C08 FF 60377 140200  780 154 3547 +2147483647   +390 +2147483647    +85   27  14  289  +19  299  -21  0  0 B1i 18 -4375139966     -9    -2  +86261    998  -8297        +888    -76
C09 FF 60377 140200  780 471 1731 +2147483647   +885 +2147483647   +355   25  14  107   -5  148  -20  0  0 B1i 05 -4375139966     -9    -2  +86261    998  18798         -20   -329
C10 FF 60377 140200  780 710 2594 +2147483647   +540 +2147483647   +360   23  14   83   +1  124  -10  0  0 B1i D5 -4375139966     -9    -2  +86261    998  -7049        -292  -1300
C13 FF 60377 140200  780 183 3402 +2147483647    -65 +2147483647    -28   29  14  246  +19  290  -15  0  0 B1i F1 -4375139966     -9    -2  +86261    998  -1453        +823    +37
C16 FF 60377 140200  780 542 1437 +2147483647    +51 +2147483647   -173   36  14   96   -4  133  -17  0  0 B1i DE -4375139966     -9    -2  +86261    998  20462        -156   +207
C22 FF 60377 140200  780 418 3433 +2147483647   -235 +2147483647   -101   35  14  117  +14  173   +2  0  0 B1i EC -4375139966     -9    -2  +86261    998 -27279        -211   +108
J02 FF 60377 140200  780 385 1452 +2147483647   +126 +2147483647    -46   27  85  125   +5  160  -12  0  0 L1C D3 -4375139966     -9    -2  +86261    998  -1895         -96   +116
J03 FF 60377 140200  780 478  534 +2147483647   +101 +2147483647   +153   20  85  105   -4  143  -19  0  0 L1C CD -4375139966     -9    -2  +86261    998   3679        -667    -84
J04 FF 60377 140200  780 388  307 +2147483647   -159 +2147483647    -29   30  85  124   +2  168  -13  0  0 L1C CE -4375139966     -9    -2  +86261    998  -1733          +0     +0
J07 FF 60377 140200  780 653  732 +2147483647   -332 +2147483647   -331   38  85   86   +0  120  -11  0  0 L1C C2 -4375139966     -9    -2  +86261    998     -3          +0     +0
R06 FF 60377 140200  780 507 3258 +2147483647    -99 +2147483647   -108   22  58  101  +11  144   +3 -4  0 L1C EE -4375139966     -9    -2  +86261    998      0        -350   -566
R07 FF 60377 140200  780 429 2439 +2147483647   +247 +2147483647   +256   40  58  115   -7  163  -21  5  0 L1C 00 -4375139966     -9    -2  +86261    998      0          +0     +0
R09 FF 60377 140200  780 193 1828 +2147483647    +40 +2147483647    +59   34  58  234   +5  231  -26 -2  0 L1C E5 -4375139966     -9    -2  +86261    998      0          +0     +0
R19 FF 60377 140200  780 308 1093 +2147483647    -43 +2147483647    -52   20  58  152   +5  170  -15  3  0 L1C CC -4375139966     -9    -2  +86261    998      0          +0     +0
R20 FF 60377 140200  780 356  301 +2147483647   +315 +2147483647   +315   27  58  134  -23  172  -40  2  0 L1C E6 -4375139966     -9    -2  +86261    998      0          +0     +0
G05 FF 60377 141800  780 159   17 +2147483647   +140 +2147483647   +106   35  20  281  +43  258  -16  0  0 L1C D1 -4375140039   -217    -2 +173673    998  -8138        +594   +162
G06 FF 60377 141800  780 157  995 +2147483647   +175 +2147483647    +20   87  32  284   +8  194  -25  0  0 L1C DF -4375140039   -217    -2 +173673    998   -385        +276   +281
G11 FF 60377 141800  780 280  644 +2147483647   +235 +2147483647   +113   18 137  166  -10  172  -28  0  0 L1C F8 -4375140039   -217    -2 +173673    998  18050        -140   +145
G12 FF 60377 141800  780 373 2183 +2147483647    -52 +2147483647    -64   23  26  128   +6  165  -12  0  0 L1C C7 -4375140039   -217    -2 +173673    998  -1680         -82   +327
G13 FF 60377 141800  780 495  301 +2147483647    +79 +2147483647    +90   28  27  103  +12  130   +0  0  0 L1C A6 -4375140039   -217    -2 +173673    998  -4446        -414   +171
G15 FF 60377 141800  780 686 3150 +2147483647     -4 +2147483647    +16   21  24   84   +3  112   -8  0  0 L1C 8B -4375140039   -217    -2 +173673    998  -8315       -1088   +251
G24 FF 60377 141800  780 418 1782 +2147483647   +184 +2147483647   +149   38  87  117  -12  144  -28  0  0 L1C 12 -4375140039   -217    -2 +173673    998  21341        -136   +110
G25 FF 60377 141800  780 236 2518 +2147483647    -51 +2147483647    -10   28  35  194   -4  238  -27  0  0 L1C D0 -4375140039   -217    -2 +173673    998    148        +123   +273
G29 FF 60377 141800  780 243 3269 +2147483647   +511 +2147483647   +511   30   3  189  -49  231  -59  0  0 L1C F8 -4375140039   -217    -2 +173673    998   6224         +85   -248
E02 FF 60377 141800  780 358 1882 +2147483647   -316 +2147483647   -284    9 480  136   +9  163  -10  0  0 *E1 D9 -4375140039   -217    -2 +173673    998 -15481        +317   +546
